text,left,top,width,height,confidence,level,page_num,block_num,par_num,line_num,word_num
DIAGNOSTIC,184,60,256,31,96.0,5,1,1,1,1,1
REPORT,457,60,170,31,96.0,5,1,1,1,1,2
wy,1461,94,38,16,48.0,5,1,1,1,1,3
4,2110,87,10,20,72.0,5,1,1,1,1,4
Oy,1436,94,88,22,30.0,5,1,1,1,2,1
GEAR,1593,92,79,35,16.0,5,1,1,1,2,2
eh,2112,104,13,14,3.0,5,1,1,1,2,3
"SS”,",1421,111,118,25,25.0,5,1,1,1,3,1
(Fex,1596,117,76,21,13.0,5,1,1,1,3,2
A,2108,109,24,27,61.0,5,1,1,1,3,3
ssa,1412,125,137,53,50.0,5,1,1,1,4,1
Ge),1571,117,117,72,72.0,5,1,1,1,4,2
SRL,2101,92,295,80,21.0,5,1,1,1,4,3
Eas,1414,175,132,26,26.0,5,1,1,1,5,1
RSG,1583,179,92,21,38.0,5,1,1,1,5,2
»,2141,190,5,6,22.0,5,1,1,1,5,3
.,2335,190,6,5,50.0,5,1,1,1,5,4
2!,1424,198,10,10,23.0,5,1,1,1,6,1
fm,1453,193,83,17,22.0,5,1,1,1,6,2
aes,1610,199,42,9,17.0,5,1,1,1,6,3
thaws,1432,202,97,30,41.0,5,1,1,1,7,1
LPS,1585,207,91,22,54.0,5,1,1,1,7,2
Diagnostics,2098,191,298,59,96.0,5,1,1,1,7,3
MC-3003,1561,248,110,20,89.0,5,1,1,1,8,1
PATIENT,168,328,162,24,95.0,5,1,1,1,9,1
NAME,345,328,104,24,79.0,5,1,1,1,9,2
:,465,334,7,18,79.0,5,1,1,1,9,3
N,501,328,22,24,88.0,5,1,1,1,9,4
PRABHAKAR,541,327,230,25,96.0,5,1,1,1,9,5
REF.,1444,328,77,24,96.0,5,1,1,1,9,6
DOCTOR:,1538,327,155,26,95.0,5,1,1,1,9,7
SELF,1737,327,75,24,96.0,5,1,1,1,9,8
CODE/NAME,167,380,202,27,91.0,5,1,1,1,10,1
&,382,380,24,22,93.0,5,1,1,1,10,2
ADDRESS,416,380,154,22,93.0,5,1,1,1,10,3
:,593,386,6,16,89.0,5,1,1,1,10,4
‘ACCESSION,1073,384,181,34,39.0,5,1,1,1,10,6
NO,1269,388,41,23,93.0,5,1,1,1,10,7
:,1327,394,4,16,90.0,5,1,1,1,10,8
0042WD000493,1345,384,298,26,55.0,5,1,1,1,10,9
:70,1938,383,52,26,73.0,5,1,1,1,10,11
Years,2004,383,90,26,96.0,5,1,1,1,10,12
Male,2188,382,73,27,96.0,5,1,1,1,10,13
RELEX,168,428,102,25,92.0,5,1,1,1,11,1
HEALTHCARE,287,428,215,26,96.0,5,1,1,1,11,2
SERVICES,516,428,168,26,96.0,5,1,1,1,11,3
INDIA,699,428,100,25,96.0,5,1,1,1,11,4
PVT,814,428,61,25,96.0,5,1,1,1,11,5
LTD,885,428,56,25,95.0,5,1,1,1,11,6
IPATIENT,1073,434,131,34,56.0,5,1,1,1,11,7
ID,1212,444,32,22,95.0,5,1,1,1,11,8
:,1322,450,4,16,31.0,5,1,1,1,11,9
NPRAM04045342,1346,446,284,26,81.0,5,1,1,1,11,10
!,1747,434,4,34,50.0,5,1,1,1,11,11
DRAWN,1762,444,107,22,96.0,5,1,1,1,11,12
:04/04/2023,1938,439,209,31,86.0,5,1,1,1,11,13
00:00:00,2163,440,153,26,96.0,5,1,1,1,11,14
PLOT,168,475,83,26,93.0,5,1,1,1,12,1
"63/A,",265,474,88,32,92.0,5,1,1,1,12,2
GROUND,369,475,147,26,96.0,5,1,1,1,12,3
"FLOOR,",533,475,117,31,92.0,5,1,1,1,12,4
RAGHAVENDRA,670,475,257,26,91.0,5,1,1,1,12,5
i,1073,471,4,34,81.0,5,1,1,1,12,6
i,1747,471,4,34,94.0,5,1,1,1,12,7
"NILAYAM,",168,516,158,31,92.0,5,1,1,1,13,1
77H,344,516,58,25,72.0,5,1,1,1,13,2
"PHASE,KPHB",423,516,211,31,91.0,5,1,1,1,13,3
"COLONY,HYDERABAD",649,516,358,31,91.0,5,1,1,1,13,4
{CLIENT,1073,503,115,52,48.0,5,1,1,1,13,5
PATIENT,1197,495,100,41,96.0,5,1,1,1,13,6
